Expected,Predicted_cc_full,Predicted_cc_small,Predicted_visual_coco,Predicted_vil_coco,Predicted_vqa,Predicted_votinglabel_3model,Predicted_votinglabel_5model,Predicted_votingmean_prob_5model,Predicted_votingsum_prob_5model,Predicted_votingmean_prob_3model,Predicted_votingsum_prob_3model
0,0.024417445,0.147730112,0.000819908,0.014449766,0.155021191,0.000819908,0.000819908,0.068487684,0.013188639,0.01322904,0.051143326
0,0.033818442,0.167178765,0.003240342,0.000822722,0.154931769,0.000822722,0.000822722,0.071998408,0.013653445,0.012627169,0.050968365
0,0.025552651,0.105550975,0.130589962,0.011154365,0.061826523,0.011154365,0.011154365,0.066934895,0.012988068,0.055765659,0.065045792
0,0.006338315,0.087750904,0.000803646,0.000192941,0.103730872,0.000192941,0.000192941,0.039763336,0.009928511,0.002444967,0.048093023
0,0.019768827,0.084127091,0.006026689,0.004604689,0.062461119,0.004604689,0.004604689,0.035397683,0.009508424,0.010133401,0.050249459
0,0.009431247,0.084718004,0.000528194,2.37E-05,0.080070041,2.36503E-05,2.36503E-05,0.034954227,0.00946675,0.003327697,0.048336073
0,0.097459465,0.818902493,0.81316793,0.778289199,0.197775468,0.818902493,0.818902493,0.541118911,0.601372971,0.562972198,0.593350388
0,0.024906538,0.143704981,0.219675064,0.006495824,0.064900465,0.006495824,0.006495824,0.091936574,0.016615989,0.083692475,0.076009381
0,0.183533713,0.240330815,0.000762207,5.34E-05,0.123624928,5.34376E-05,5.34376E-05,0.10966102,0.019774493,0.061449786,0.06715089
0,0.809244871,0.546722472,0.966603994,0.910712957,0.123631492,0.966603994,0.966603994,0.671383157,0.847332597,0.895520608,0.914754754
0,0.859220266,0.89320612,0.004884757,0.009692454,0.805859387,0.004884757,0.89320612,0.514572597,0.536367156,0.291265826,0.222284091
0,0.581507683,0.278149158,0.00408193,0.061386585,0.218312159,0.00408193,0.00408193,0.228687503,0.06220331,0.215658733,0.153677063
0,0.009043659,0.067180716,0.006758484,0.001213768,0.27557677,0.001213768,0.001213768,0.071954679,0.013647557,0.00567197,0.048987214
0,0.645604253,0.349031895,0.000769078,0.00013539,0.1384736,0.00013539,0.00013539,0.226802843,0.06111294,0.215502907,0.153555502
0,0.012112328,0.054574326,0.000695995,0.000125616,0.116054468,0.000125616,0.000125616,0.036712546,0.009633061,0.004311313,0.048608274
0,0.075971752,0.332604408,0.981919527,0.256183416,0.226175755,0.075971752,0.075971752,0.374570972,0.221958354,0.438024898,0.408093925
0,0.009449962,0.045594811,0.00116232,8.50E-05,0.09634003,8.5012E-05,8.5012E-05,0.030526427,0.009060441,0.003565764,0.048401822
0,0.467205793,0.381572962,0.079217523,0.984079421,0.152473792,0.079217523,0.079217523,0.412909898,0.295066853,0.510167579,0.51524664
0,0.017865036,0.091975577,0.005034933,0.000609256,0.170679599,0.000609256,0.000609256,0.05723288,0.011801334,0.007836408,0.049595784
0,0.339826554,0.266828775,0.254056275,0.004436376,0.139313892,0.004436376,0.004436376,0.200892374,0.04783065,0.199439735,0.141442353
0,0.031358443,0.01007695,0.539463103,0.000156252,0.101357713,0.000156252,0.000156252,0.136482492,0.025701332,0.190325933,0.134931156
0,0.143990472,0.150059476,0.003830834,0.025576437,0.099323884,0.003830834,0.003830834,0.084556221,0.015452098,0.057799248,0.065791775
0,0.009370287,0.056382474,0.000543383,0.00021944,0.124979556,0.00021944,0.00021944,0.038299028,0.009785599,0.003377703,0.048349877
0,0.05045227,0.11602442,0.00805975,0.002993636,0.077023014,0.002993636,0.002993636,0.050910618,0.011086334,0.020501885,0.053302888
0,0.549356639,0.343431741,0.021582177,0.006663339,0.15255025,0.006663339,0.006663339,0.214716829,0.054535127,0.192534052,0.136485101
0,0.020137297,0.087387398,0.001793473,0.001689351,0.096520297,0.001689351,0.001689351,0.041505563,0.010101241,0.007873374,0.04960624
0,0.118158646,0.474423259,0.983043015,0.694779277,0.784949541,0.983043015,0.983043015,0.611070748,0.752260983,0.598660313,0.643815164
0,0.012795167,0.160066485,0.000644005,0.000170945,0.129070759,0.000170945,0.000170945,0.060549472,0.012194446,0.004536706,0.048670853
0,0.010077445,0.062631823,0.000815216,0.000713195,0.12166293,0.000713195,0.000713195,0.039180122,0.009871345,0.003868618,0.048485585
0,0.78804493,0.511665404,0.997757256,0.99898833,0.334767312,0.99898833,0.99898833,0.726244646,0.905718748,0.928263505,0.928878022
0,0.194520056,0.022446556,0.978102863,0.001252214,0.160665914,0.001252214,0.001252214,0.271397521,0.092287014,0.391291711,0.342482744
0,0.006910806,0.10038019,0.000566128,0.015641637,0.046299011,0.000566128,0.000566128,0.033959554,0.009373932,0.00770619,0.049558969
0,0.280717164,0.385969967,0.119456023,0.001701283,0.10910923,0.001701283,0.001701283,0.179390733,0.038937088,0.133958157,0.100087651
0,0.006599987,0.106572427,0.000634415,0.000342993,0.09732639,0.000342993,0.000342993,0.042295243,0.010180509,0.002525798,0.048115231
0,0.100705452,0.141615257,0.018194053,0.017698258,0.202519402,0.017698258,0.017698258,0.096146484,0.017318068,0.045532588,0.061410092
0,0.022116302,0.175537512,0.001152963,0.002799637,0.168014303,0.001152963,0.001152963,0.073924143,0.013915228,0.008689634,0.049837647
0,0.012353327,0.158997566,0.002556543,0.000132493,0.180625141,0.000132493,0.000132493,0.070933014,0.013510709,0.005014121,0.048803656
0,0.011014682,0.145350873,0.005099765,0.0001139,0.096109316,0.0001139,0.0001139,0.051537707,0.011155296,0.005409449,0.048913885
0,0.555616617,0.802301526,0.988231361,0.95969218,0.590435505,0.988231361,0.988231361,0.779255438,0.942272148,0.834513386,0.881538464
0,0.561946988,0.853015125,0.762285829,0.016770277,0.821119428,0.853015125,0.853015125,0.603027529,0.736969264,0.447001031,0.421164749
0,0.390223056,0.138086766,0.010422233,0.001139792,0.169765443,0.001139792,0.001139792,0.141927458,0.027100584,0.13392836,0.100071549
0,0.109804973,0.257283628,0.267708749,0.006608947,0.121777929,0.006608947,0.006608947,0.152636845,0.030071877,0.12804089,0.096934932
0,0.044629712,0.137800097,0.000662975,0.000247688,0.124534108,0.000247688,0.000247688,0.061574916,0.012318588,0.015180125,0.05171441
0,0.050743822,0.269808441,0.025966292,0.010871821,0.136509344,0.010871821,0.010871821,0.098779944,0.017771978,0.029193978,0.055996741
0,0.006878834,0.076914273,0.000597,4.88E-05,0.050875105,4.88381E-05,4.88381E-05,0.02706281,0.008754695,0.002508224,0.048110402
0,0.710344315,0.829104543,0.908635437,0.02874293,0.106266998,0.908635437,0.908635437,0.516618844,0.541451752,0.549240894,0.573328722
0,0.014238888,0.072640397,0.013576472,0.000661008,0.129432365,0.000661008,0.000661008,0.046109826,0.01057217,0.009492123,0.050066148
0,0.021782624,0.116462275,0.000947522,2.75E-05,0.127282932,2.75376E-05,2.75376E-05,0.053300578,0.011351441,0.007585894,0.049524983
0,0.016872259,0.137632847,0.000644228,0.002830768,0.19134073,0.000644228,0.000644228,0.069864166,0.013368989,0.006782419,0.049298546
0,0.007795374,0.127706572,0.000901528,0.000115421,0.073281728,0.000115421,0.000115421,0.041960125,0.010146795,0.002937441,0.048228477
0,0.677989066,0.407449603,0.001240227,0.016465008,0.825724006,0.001240227,0.001240227,0.385773582,0.241904897,0.2318981,0.166781492
0,0.006688731,0.074809313,0.00072569,1.84E-05,0.062824532,1.84132E-05,1.84132E-05,0.029013336,0.008925595,0.002477611,0.048101991
0,0.312180907,0.486363083,0.023542315,0.000344868,0.26782313,0.000344868,0.000344868,0.218050861,0.056279941,0.112022697,0.088841432
0,0.534955382,0.610239446,0.036480516,0.101861119,0.836287022,0.036480516,0.836287022,0.423964697,0.318569625,0.224432339,0.160649155
0,0.014641019,0.062003188,0.000513867,0.00013495,0.151152298,0.00013495,0.00013495,0.045689064,0.010528247,0.005096612,0.048826637
0,0.018427983,0.082810782,0.012815493,0.000583281,0.099121749,0.000583281,0.000583281,0.042751858,0.010226625,0.010608919,0.050385796
0,0.018743163,0.041416373,0.00048904,6.06E-05,0.084458016,6.05802E-05,6.05802E-05,0.029033434,0.008927373,0.006430928,0.049199798
0,0.04338295,0.371863484,0.005142014,0.063550562,0.81515187,0.005142014,0.005142014,0.259818176,0.083034152,0.037358508,0.058643292
0,0.058584806,0.159221858,0.000971272,0.118732072,0.172503456,0.000971272,0.000971272,0.102002693,0.018343376,0.059429383,0.066395495
0,0.675405383,0.818784297,0.998910546,0.134746328,0.828942657,0.998910546,0.998910546,0.691357842,0.871420631,0.603020752,0.649791879
0,0.016200835,0.095326923,0.109276339,0.002108114,0.161600709,0.002108114,0.002108114,0.076902584,0.01432989,0.04252843,0.06037933
0,0.013547613,0.484775186,0.004259211,0.000174896,0.118764251,0.000174896,0.000174896,0.124304232,0.022821691,0.005993907,0.049077282
0,0.026907459,0.137105182,0.011893966,0.003200774,0.138965726,0.003200774,0.003200774,0.063614621,0.01256924,0.014000733,0.051368484
0,0.029060686,0.132353976,0.000680297,0.000118757,0.159963697,0.000118757,0.000118757,0.064435483,0.012671528,0.009953247,0.050197897
0,0.484277666,0.520772755,0.942991078,0.007146801,0.82866472,0.007146801,0.942991078,0.556770604,0.638233687,0.478138515,0.467254708
0,0.242060557,0.779001057,0.564667881,0.38337183,0.823740005,0.242060557,0.823740005,0.558568266,0.642373936,0.396700089,0.349827061
0,0.766819119,0.514724433,0.324115545,0.033810429,0.388973415,0.033810429,0.033810429,0.405688588,0.280271735,0.374915031,0.320710225
0,0.121524096,0.8124035,0.990412176,0.392341256,0.823972464,0.121524096,0.990412176,0.628130698,0.782672172,0.501425842,0.502138751
0,0.023856936,0.143906325,0.001551686,0.000595701,0.078571372,0.000595701,0.000595701,0.049696404,0.010954002,0.008668108,0.049831532
0,0.046206992,0.109164655,0.001617768,0.000147556,0.198770806,0.000147556,0.000147556,0.071181555,0.013543875,0.015990772,0.051953455
0,0.442023486,0.331893981,0.993719816,0.02365412,0.487829208,0.02365412,0.02365412,0.455824122,0.391321968,0.486465807,0.47970986
0,0.15681164,0.556548476,0.012096772,0.001267901,0.560680866,0.001267901,0.001267901,0.257481131,0.08127199,0.056725438,0.065396883
0,0.014274793,0.02800536,0.022397291,0.002552556,0.210915834,0.002552556,0.002552556,0.055629167,0.011615765,0.01307488,0.051098458
0,0.015257869,0.228136167,0.047570068,0.001502841,0.117744751,0.001502841,0.001502841,0.082042339,0.015074275,0.021443593,0.05358873
0,0.019381782,0.125135213,0.000829624,0.000428595,0.090324357,0.000428595,0.000428595,0.047219914,0.010688923,0.00688,0.049325995
0,0.008730143,0.050289989,0.000827951,0.001754087,0.150174811,0.000827951,0.000827951,0.042355396,0.010186572,0.003770727,0.048458495
0,0.685669661,0.422800988,0.601736605,0.005224235,0.148612931,0.685669661,0.005224235,0.372808884,0.218930269,0.430876834,0.397776345
0,0.090200312,0.069632508,0.001970552,0.036483742,0.183601692,0.001970552,0.001970552,0.076377761,0.01425595,0.042884869,0.060500777
0,0.210366681,0.167533219,0.000810906,0.00810814,0.103562087,0.000810906,0.000810906,0.098076207,0.017649548,0.073095242,0.071662447
0,0.127268299,0.436489582,0.00810944,0.000157639,0.168543518,0.000157639,0.000157639,0.148113696,0.028780259,0.04517846,0.061287736
0,0.016333967,0.121764451,0.001288948,0.003553046,0.091238782,0.001288948,0.001288948,0.046835839,0.010648384,0.007058654,0.049376284
0,0.100260474,0.189610317,0.013668698,0.002354993,0.109258629,0.002354993,0.002354993,0.083030622,0.015221711,0.038761388,0.059109691
0,0.010271141,0.189917505,0.005352463,0.027242441,0.10260547,0.005352463,0.005352463,0.067077804,0.013006401,0.014288682,0.051452739
0,0.699305356,0.19403179,0.911416173,0.024874972,0.438934624,0.911416173,0.024874972,0.453712583,0.386304213,0.545198834,0.567385762
0,0.014310329,0.056569919,0.004526109,0.000254158,0.104697339,0.000254158,0.000254158,0.036071571,0.009572102,0.006363532,0.049180885
0,0.010235739,0.130777761,0.00391094,0.017011205,0.125921696,0.00391094,0.00391094,0.057571468,0.011840885,0.010385961,0.050321827
0,0.027972169,0.212532699,0.392449439,0.002687401,0.253111631,0.002687401,0.002687401,0.177750668,0.038327978,0.141036336,0.10397834
0,0.011603228,0.099565424,0.000653612,0.075352132,0.082247362,0.000653612,0.000653612,0.053884352,0.011417143,0.029202991,0.055999599
0,0.236724302,0.444793314,0.001900616,0.000524767,0.146851316,0.000524767,0.000524767,0.166158863,0.034276705,0.079716562,0.074350818
0,0.514094472,0.220482782,0.096133187,0.006505814,0.157169834,0.006505814,0.006505814,0.198877218,0.046921207,0.205577824,0.145974008
0,0.740677476,0.354698628,0.044426199,0.115013391,0.2063649,0.044426199,0.044426199,0.292236119,0.111289283,0.300039022,0.23151687
0,0.570934236,0.566680491,0.998722732,0.695758581,0.185022905,0.998722732,0.998722732,0.603423789,0.737736674,0.755138516,0.822127881
0,0.040724374,0.287502319,0.24356094,0.014398074,0.111013681,0.014398074,0.014398074,0.139439877,0.026452364,0.099561129,0.08297212
0,0.706722856,0.492649347,0.856314361,0.042118881,0.761185706,0.856314361,0.856314361,0.57179823,0.672162551,0.535052033,0.552385103
0,0.430899799,0.130547285,0.000838628,0.001865542,0.110427663,0.000838628,0.000838628,0.134915783,0.025311918,0.144534656,0.105950223
0,0.453442156,0.097516581,0.034216918,0.005349865,0.30889374,0.005349865,0.005349865,0.179883852,0.039122038,0.164336313,0.117742688
0,0.025775852,0.243081614,0.947243571,0.014613164,0.124267414,0.014613164,0.014613164,0.270996323,0.09195148,0.329210862,0.26410614
0,0.021717656,0.079447076,0.000684585,0.000137137,0.306283265,0.000137137,0.000137137,0.081653944,0.015016718,0.007513126,0.049504435
0,0.078954548,0.190182522,0.007370191,0.00187148,0.122638598,0.00187148,0.00187148,0.080203468,0.014803677,0.02939874,0.05606172
0,0.095623523,0.52244544,0.993212223,0.001042737,0.130150631,0.001042737,0.001042737,0.348494911,0.180191457,0.363292828,0.305712073
0,0.667361796,0.545503318,0.998922884,0.99941802,0.831124604,0.99941802,0.99941802,0.808466125,0.956255584,0.888567567,0.911444837
0,0.219279751,0.797663689,0.016961284,0.495738685,0.826826751,0.016961284,0.016961284,0.471294032,0.428723858,0.24399324,0.177111598
0,0.090730667,0.068465948,0.001364766,0.001693265,0.178948388,0.001364766,0.001364766,0.068240607,0.013156521,0.031262899,0.056656562
0,0.0728276,0.040323239,0.001979887,0.000145527,0.146367386,0.000145527,0.000145527,0.052328728,0.011242891,0.024984338,0.05467646
0,0.327058315,0.461057633,0.000696265,0.000201972,0.141523376,0.000201972,0.000201972,0.186107512,0.041529894,0.109318851,0.087536927
0,0.140480623,0.585138381,0.003943155,0.00013913,0.18777144,0.00013913,0.00013913,0.183494545,0.040502168,0.048187636,0.062334736
0,0.02735691,0.705087483,0.001360909,0.000697657,0.144788533,0.000697657,0.000697657,0.175858298,0.037636532,0.009805158,0.05015555
0,0.02993023,0.107512526,0.00059576,0.00039801,0.132291734,0.00039801,0.00039801,0.054145652,0.011446673,0.010308,0.050299478
0,0.00830549,0.065724432,0.000505179,9.16E-05,0.101328768,9.15997E-05,9.15997E-05,0.035191094,0.009488988,0.002967423,0.048236735
0,0.010277028,0.029553462,0.001277433,0.002806054,0.056969572,0.001277433,0.001277433,0.02017671,0.00817689,0.004786838,0.04874039
0,0.007776363,0.027253345,0.000601284,0.000274545,0.08117383,0.000274545,0.000274545,0.023415873,0.008443816,0.002884064,0.048213778
0,0.278089792,0.516251206,0.010343995,0.000497659,0.390375376,0.000497659,0.000497659,0.239111605,0.068568849,0.096310482,0.081500133
0,0.008862961,0.053870443,0.002257372,0.000196208,0.170617342,0.000196208,0.000196208,0.047160865,0.01068268,0.00377218,0.048458898
0,0.088307217,0.478382647,0.590828359,0.879312634,0.776005208,0.879312634,0.879312634,0.562567213,0.651507485,0.519482737,0.529190872
0,0.242795259,0.074949399,0.21119839,0.001701548,0.080887482,0.001701548,0.001701548,0.122306415,0.022380383,0.151898399,0.110208846
0,0.114391953,0.382113665,0.015946321,6.01E-05,0.114607766,6.01213E-05,6.01213E-05,0.125423965,0.02307274,0.043466132,0.060699316
0,0.661163509,0.704713762,0.004951995,0.187821254,0.820059538,0.004951995,0.820059538,0.475742012,0.439650677,0.284645586,0.215493099
0,0.011718352,0.283402979,0.000852062,0.004821799,0.14479962,0.000852062,0.000852062,0.089118963,0.01616181,0.005797404,0.049022288
0,0.006469185,0.053257093,0.001018368,0.002548481,0.099962629,0.001018368,0.001018368,0.032651151,0.00925321,0.003345344,0.048340944
0,0.520814478,0.064357489,0.130751431,0.015204449,0.083033912,0.015204449,0.015204449,0.162832352,0.033192467,0.222256786,0.158896819
0,0.010303733,0.047724828,0.013146115,0.002070524,0.0762439,0.002070524,0.002070524,0.02989782,0.009004176,0.008506791,0.049785723
0,0.009966533,0.067702033,0.00085705,0.00013791,0.063283697,0.00013791,0.00013791,0.028389444,0.008870575,0.003653831,0.048426165
0,0.042131439,0.111594096,0.00069837,0.000260869,0.153631657,0.000260869,0.000260869,0.061663286,0.012329345,0.014363559,0.05147467
0,0.274367332,0.602531612,0.564069211,0.002649559,0.823948562,0.002649559,0.823948562,0.453513255,0.385831768,0.280362034,0.211179919
0,0.039865069,0.038544469,0.014623639,0.000123643,0.173147649,0.000123643,0.000123643,0.053260894,0.011346988,0.018204117,0.052611461
0,0.027846942,0.074984826,0.000761365,0.000446171,0.072687425,0.000446171,0.000446171,0.035345346,0.009503497,0.009684826,0.050121166
0,0.821497977,0.765462458,0.510741115,0.993538797,0.361723423,0.993538797,0.993538797,0.690592754,0.870560936,0.775259296,0.839101207
0,0.84828192,0.281522095,0.857605278,0.0135819,0.175013214,0.857605278,0.0135819,0.435200882,0.343442362,0.573156366,0.608005995
0,0.313793749,0.281958699,0.000712943,0.026886879,0.068420514,0.000712943,0.000712943,0.138354557,0.026174297,0.113797857,0.089707397
0,0.531121016,0.238962308,0.000801773,0.000308697,0.17828232,0.000308697,0.000308697,0.189895223,0.043064056,0.177410495,0.12613898
0,0.007650155,0.030543622,0.000449666,9.45E-05,0.121433608,9.44931E-05,9.44931E-05,0.032034309,0.009196831,0.002731438,0.048171772
0,0.390585721,0.324299335,0.920396507,0.400798827,0.173070103,0.173070103,0.173070103,0.441830099,0.358541744,0.570593685,0.604335316
0,0.03575401,0.203763992,0.010397878,0.034077123,0.210691899,0.010397878,0.010397878,0.09893698,0.017799411,0.026743003,0.05522443
0,0.039206274,0.145941123,0.140377656,0.006774052,0.195017874,0.006774052,0.006774052,0.105463396,0.01897704,0.062119327,0.067402975
0,0.006467729,0.093697093,0.000584905,0.000277112,0.050272681,0.000277112,0.000277112,0.030259904,0.009036543,0.002443249,0.048092551
0,0.009302604,0.072420254,0.000584656,0.000950624,0.177084178,0.000584656,0.000584656,0.052068463,0.011213995,0.003612628,0.048414774
0,0.045554522,0.855970383,0.000682613,9.88E-05,0.133028716,9.87586E-05,9.87586E-05,0.207066999,0.050722575,0.015445298,0.05179249
0,0.376258701,0.243872344,0.027106041,0.003869906,0.104946002,0.003869906,0.003869906,0.151210599,0.029658652,0.135744883,0.101057382
0,0.082003035,0.468148261,0.139195397,0.000161849,0.231774852,0.000161849,0.000161849,0.184256679,0.040799386,0.07378676,0.071938966
0,0.131013051,0.139216095,0.002985781,0.000115355,0.183360174,0.000115355,0.000115355,0.091338091,0.01651848,0.044704729,0.061124413
0,0.850890458,0.668223739,0.994787097,0.769665301,0.827826142,0.994787097,0.994787097,0.822278547,0.961682788,0.871780952,0.902971453
0,0.353601307,0.271177351,0.000648841,0.000673672,0.122267038,0.000648841,0.000648841,0.149673642,0.029219514,0.11830794,0.091941829
0,0.012765364,0.075371899,0.003074113,0.003064365,0.111285746,0.003064365,0.003064365,0.041112297,0.010061993,0.006301281,0.049163422
0,0.02433663,0.132948712,0.000972432,0.000970341,0.140108988,0.000970341,0.000970341,0.059867421,0.01211256,0.008759801,0.049857587
0,0.028827621,0.898419261,0.001014051,0.00070083,0.460398525,0.00070083,0.00070083,0.277872058,0.097855799,0.010180834,0.050263042
0,0.072993524,0.126074761,0.000738341,3.92E-05,0.150477096,3.91508E-05,3.91508E-05,0.070064575,0.013395449,0.024590339,0.054554401
0,0.012428548,0.109763213,0.000907897,0.001258505,0.121170349,0.000907897,0.000907897,0.049105703,0.01089019,0.004864984,0.048762133
0,0.066875473,0.249529749,0.113123357,0.081394985,0.143018007,0.066875473,0.066875473,0.130788314,0.024313327,0.087131272,0.077471198
0,0.011038566,0.137523696,0.004153713,0.001640757,0.148764834,0.001640757,0.001640757,0.060624313,0.012203464,0.005611012,0.048970178
0,0.238718599,0.154648826,0.004431341,0.064417399,0.667242885,0.004431341,0.004431341,0.22589181,0.060592291,0.102522447,0.084334096
0,0.470560938,0.799572766,0.090381362,0.034599155,0.524101019,0.034599155,0.034599155,0.383843048,0.238382212,0.198513818,0.140769056
0,0.735228777,0.716888726,0.004336131,0.308720648,0.210099176,0.004336131,0.004336131,0.395054692,0.259330137,0.349428519,0.28834637
0,0.006867123,0.238806844,0.001017732,0.000723211,0.086165726,0.000723211,0.000723211,0.066716127,0.012960053,0.002869355,0.048209729
0,0.301667958,0.038418423,0.000718482,5.95E-05,0.137442812,5.95289E-05,5.95289E-05,0.095661441,0.017235715,0.100815323,0.083546493
0,0.034173142,0.148176879,0.021470226,0.001790302,0.071522586,0.001790302,0.001790302,0.055426627,0.011592534,0.019144557,0.052893421
0,0.146787107,0.253999084,0.004635655,0.000399371,0.108186565,0.000399371,0.000399371,0.102801556,0.018487781,0.050607378,0.063188739
0,0.054927539,0.099750593,0.0005293,7.03E-05,0.129413724,7.03266E-05,7.03266E-05,0.056938297,0.011767029,0.018509055,0.052702731
0,0.364698619,0.278438985,0.996747613,0.993305504,0.148494974,0.996747613,0.148494974,0.556337139,0.637232255,0.784917245,0.846771871
0,0.01579315,0.200239822,0.042915177,0.000592638,0.059336718,0.000592638,0.000592638,0.063775501,0.012589223,0.019766988,0.053080821
0,0.600833952,0.485014498,0.005047452,0.003320568,0.115837321,0.003320568,0.003320568,0.242010758,0.070443775,0.203067324,0.144106165
0,0.462763816,0.34822455,0.000511409,9.66E-05,0.165285602,9.658E-05,9.658E-05,0.195376392,0.045380251,0.154457269,0.111723461
0,0.012302913,0.019908966,0.00067598,0.000576608,0.151952744,0.000576608,0.000576608,0.037083442,0.009668509,0.0045185,0.048665795
0,0.329422832,0.1686427,0.029476849,0.032585111,0.134040058,0.029476849,0.029476849,0.13883351,0.026296656,0.13049493,0.098231543
0,0.064491071,0.210013136,0.001397578,9.44E-05,0.10291943,9.44094E-05,9.44094E-05,0.075783125,0.014172628,0.021994353,0.053756574
0,0.066128947,0.172505885,0.000847272,8.01E-05,0.129336521,8.01308E-05,8.01308E-05,0.073779751,0.013895429,0.022352116,0.053865869
0,0.152670205,0.091596328,0.000759233,0.007847272,0.066176958,0.000759233,0.000759233,0.063809999,0.012593512,0.053758903,0.064317372
0,0.028677326,0.17347455,0.001417133,0.000139077,0.060615145,0.000139077,0.000139077,0.052864646,0.011302622,0.010077845,0.050233553
0,0.426856577,0.419360429,0.000723557,0.052152332,0.12823838,0.000723557,0.000723557,0.205466255,0.04995734,0.159910822,0.115012259
0,0.436709136,0.20388481,0.008394386,0.00218136,0.125430122,0.00218136,0.00218136,0.155319963,0.030864423,0.149094961,0.10857015
0,0.010722125,0.070705369,0.001390075,9.87E-05,0.11471162,9.86653E-05,9.86653E-05,0.039525571,0.009905166,0.004070288,0.04854144
0,0.534823596,0.351791531,0.158746347,0.029987145,0.326153219,0.029987145,0.029987145,0.280300368,0.100020545,0.241185696,0.174669856
0,0.016184343,0.34248504,0.068533599,0.003739078,0.064380117,0.003739078,0.003739078,0.099064435,0.017821707,0.029485673,0.056089329
0,0.863937914,0.674099922,0.997708678,0.873959243,0.826274335,0.997708678,0.997708678,0.847196019,0.969879335,0.911868612,0.922098847
0,0.039205611,0.152632192,0.012777124,6.86E-05,0.144346565,6.86233E-05,6.86233E-05,0.069806023,0.013361322,0.017350453,0.052356748
0,0.021429041,0.108900987,0.001671152,0.000247992,0.122817829,0.000247992,0.000247992,0.0510134,0.011097609,0.007782729,0.049580605
0,0.110199116,0.062183741,0.002076836,0.000265264,0.379784644,0.000265264,0.000265264,0.11090192,0.020016461,0.037513739,0.058694729
0,0.046708457,0.06993787,0.000543972,0.000509206,0.123602964,0.000509206,0.000509206,0.048260494,0.010799523,0.015920545,0.051932706
0,0.553057015,0.162294939,0.005949225,0.048751052,0.136671558,0.005949225,0.005949225,0.181344758,0.039674927,0.202585764,0.143750159
0,0.05988301,0.09984985,0.00865278,0.05736845,0.29746139,0.00865278,0.00865278,0.104643096,0.018824926,0.04196808,0.060188868
0,0.118332796,0.232454866,0.018077388,0.000995491,0.126967251,0.000995491,0.000995491,0.099365558,0.017874492,0.045801892,0.061503292
0,0.198613927,0.391845822,0.994865,0.167899042,0.188768238,0.167899042,0.167899042,0.388398406,0.246751033,0.453792656,0.43112956
0,0.087662682,0.056237925,0.018608276,0.001827266,0.197384492,0.001827266,0.001827266,0.072344128,0.013700081,0.036032741,0.058205702
0,0.418504745,0.232456535,0.030506792,0.41050303,0.216709882,0.030506792,0.030506792,0.261736197,0.084506251,0.286504855,0.217385006
0,0.01384264,0.095074341,0.001499949,0.002481928,0.148846224,0.001499949,0.001499949,0.052349017,0.011245146,0.005941506,0.049062611
0,0.010381802,0.044478677,0.000530906,0.000802638,0.049489293,0.000530906,0.000530906,0.021136663,0.008255111,0.003905115,0.048495689
0,0.100837409,0.238606706,0.002111526,0.001363242,0.173300609,0.001363242,0.001363242,0.103243898,0.018568219,0.034770726,0.057792003
0,0.596139312,0.321600229,0.992440939,0.759971082,0.186023846,0.992440939,0.992440939,0.571235082,0.670920396,0.782850444,0.845155947
0,0.011331675,0.0444212,0.000590494,0.00056092,0.148661181,0.00056092,0.00056092,0.041113094,0.010062073,0.00416103,0.048566591
0,0.007435468,0.090605572,0.000609299,0.000289402,0.085456304,0.000289402,0.000289402,0.036879209,0.009648974,0.002778056,0.048184599
0,0.008376473,0.08064609,0.00064458,0.000242176,0.112314403,0.000242176,0.000242176,0.040444744,0.009995717,0.003087743,0.048269889
0,0.73866868,0.324462086,0.014527276,0.947417915,0.159094587,0.947417915,0.014527276,0.436834109,0.34713448,0.56687129,0.598982603
0,0.009625685,0.247266203,0.002258134,0.00152168,0.260667324,0.00152168,0.00152168,0.104267805,0.018755733,0.0044685,0.048651908
0,0.019561386,0.062760875,0.00049908,0.000608669,0.111975282,0.00049908,0.00049908,0.039081058,0.009861667,0.006889712,0.049328727
0,0.015960626,0.084946372,0.016357681,0.000214968,0.136558369,0.000214968,0.000214968,0.050807603,0.011075046,0.010844425,0.050453449
0,0.175820664,0.406342626,0.08036004,0.991563201,0.286627561,0.08036004,0.08036004,0.388142818,0.246276293,0.415914635,0.376480875
0,0.204978287,0.290310889,0.001022122,0.006133797,0.15048033,0.001022122,0.001022122,0.130585085,0.024265163,0.070711402,0.07071672
0,0.013500301,0.422490984,0.004507982,0.014049557,0.247233093,0.004507982,0.004507982,0.140356383,0.026689416,0.010685947,0.050407914
0,0.065429434,0.14533557,0.011222771,0.001983065,0.123369709,0.001983065,0.001983065,0.06946811,0.013316849,0.026211757,0.05505836
0,0.443060786,0.075510062,0.015243703,0.089211158,0.150565028,0.015243703,0.015243703,0.154718148,0.030684916,0.182505216,0.129547148
0,0.088739403,0.268820852,0.202280015,4.74E-05,0.097188123,4.73718E-05,4.73718E-05,0.131415153,0.024462471,0.097022263,0.081820399
0,0.035889439,0.2090078,0.003444067,0.00042753,0.226317644,0.00042753,0.00042753,0.095017296,0.017126945,0.013253679,0.0511505
0,0.10813082,0.090170093,0.017360969,0.001266903,0.088022046,0.001266903,0.001266903,0.060990166,0.012247645,0.042252897,0.060285606
